academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2024-25,DSE,2,MH,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,Government Autonomous,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,7179,,85.26,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,3,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,Government Autonomous,,STATE,GOBC,OBC,GENERAL,STATE,I,,11758,,82.17,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,3,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,Government Autonomous,,STATE,LSEBC,SEBC,LADIES,STATE,I,,48971,,52.12,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,4,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,University Department,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,47208,,60.56,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,4,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,,STATE,GOBC,OBC,GENERAL,STATE,I,,11892,,82.11,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,5,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,,STATE,LOBC,OBC,LADIES,STATE,I,,19946,,77.50,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,5,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,,STATE,GSEBC,SEBC,GENERAL,STATE,VII,,45185,,63.45,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,5,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,,STATE,LSC,SC,LADIES,STATE,VII,,32779,,71.24,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,5,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,6760,,85.58,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,5,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,GSC,SC,GENERAL,STATE,I,,24302,,75.32,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,5,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,GNTB,NTB,GENERAL,STATE,I,,16189,,79.58,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,5,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,GNTC,NTC,GENERAL,STATE,I,,35464,,69.89,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,5,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,GSEBC,SEBC,GENERAL,STATE,I,,28702,,73.21,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,5,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,LOPEN,OPEN,LADIES,STATE,I,,6830,,85.53,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,5,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,LOBC,OBC,LADIES,STATE,I,,7864,,84.74,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,5,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,EWS,EWS,SPECIAL,STATE,I,,22537,,76.21,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,5,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,2642,,89.56,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,GSC,SC,GENERAL,STATE,I,,7732,,84.84,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,GOBC,OBC,GENERAL,STATE,I,,4711,,87.37,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,LOBC,OBC,LADIES,STATE,I,,3389,,88.68,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,LSEBC,SEBC,LADIES,STATE,I,,3768,,88.26,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,EWS,EWS,SPECIAL,STATE,I,,13543,,81.09,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,GST,ST,GENERAL,STATE,VII,,5076,,87.00,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,6395,,85.89,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,,STATE,GSC,SC,GENERAL,STATE,I,,7856,,84.74,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,,STATE,GOBC,OBC,GENERAL,STATE,I,,7593,,84.94,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,,STATE,GSEBC,SEBC,GENERAL,STATE,I,,12314,,81.83,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,,STATE,LOPEN,OPEN,LADIES,STATE,I,,5461,,86.67,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,,STATE,EWS,EWS,SPECIAL,STATE,I,,26826,,74.06,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,6,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,7914,,84.71,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,,STATE,GOBC,OBC,GENERAL,STATE,I,,14510,,80.53,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,,STATE,LOPEN,OPEN,LADIES,STATE,I,,12692,,81.60,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,,STATE,LSC,SC,LADIES,STATE,I,,31641,,71.79,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,,STATE,LNTA,NTA,LADIES,STATE,I,,24558,,75.20,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,,STATE,EWS,EWS,SPECIAL,STATE,I,,20483,,77.24,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,,STATE,LST,ST,LADIES,STATE,VII,,10753,,82.82,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,19399,,77.79,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,GSC,SC,GENERAL,STATE,I,,27270,,73.85,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,GNTB,NTB,GENERAL,STATE,I,,32986,,71.13,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,GOBC,OBC,GENERAL,STATE,I,,23797,,75.59,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,GSEBC,SEBC,GENERAL,STATE,I,,48607,,56.00,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,LOPEN,OPEN,LADIES,STATE,I,,7958,,84.67,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,LOBC,OBC,LADIES,STATE,I,,23503,,75.74,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,EWS,EWS,SPECIAL,STATE,I,,39947,,67.49,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,LSC,SC,LADIES,STATE,II,,29218,,72.97,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,GST,ST,GENERAL,STATE,VII,,24509,,75.22,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,GSEBC,SEBC,GENERAL,STATE,VII,,25906,,74.97,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,LNTC,NTC,LADIES,STATE,VII,,25554,,74.97,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,,STATE,LNTD,NTD,LADIES,STATE,VII,,25732,,74.97,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,7,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Un-Aided,,STATE,LOBC,OBC,LADIES,STATE,I,,3315,,88.74,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,8,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],Un-Aided,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,3572,,88.50,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,8,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],Un-Aided,,STATE,EWS,EWS,SPECIAL,STATE,I,,13985,,80.83,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,8,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,10410,,83.05,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,GSC,SC,GENERAL,STATE,I,,14618,,80.47,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,GNTA,NTA,GENERAL,STATE,I,,10572,,82.94,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,GOBC,OBC,GENERAL,STATE,I,,12431,,81.76,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,LOPEN,OPEN,LADIES,STATE,I,,7525,,85.00,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,LOBC,OBC,LADIES,STATE,I,,7767,,84.80,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,LSEBC,SEBC,LADIES,STATE,I,,12458,,81.74,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,EWS,EWS,SPECIAL,STATE,I,,17947,,78.59,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,GST,ST,GENERAL,STATE,VII,,12591,,81.67,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,LNTD,NTD,LADIES,STATE,VII,,12100,,82.00,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Un-Aided,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,14921,,80.31,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Un-Aided,,STATE,GNTB,NTB,GENERAL,STATE,I,,23047,,75.95,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Un-Aided,,STATE,GOBC,OBC,GENERAL,STATE,I,,17503,,78.87,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Un-Aided,,STATE,EWS,EWS,SPECIAL,STATE,I,,11908,,82.10,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Un-Aided,,STATE,GSC,SC,GENERAL,STATE,VII,,18077,,78.51,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Un-Aided,,STATE,LNTC,NTC,LADIES,STATE,VII,,20040,,77.45,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Un-Aided,,STATE,LSEBC,SEBC,LADIES,STATE,VII,,20418,,77.26,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,9,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Un-Aided Autonomous,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,17816,,78.68,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,10,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Un-Aided Autonomous,,STATE,GST,ST,GENERAL,STATE,I,,41482,,66.53,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,10,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Un-Aided Autonomous,,STATE,GOBC,OBC,GENERAL,STATE,I,,18251,,78.42,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,10,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Un-Aided Autonomous,,STATE,LOPEN,OPEN,LADIES,STATE,I,,18753,,78.16,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,10,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Un-Aided Autonomous,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,5161,,86.94,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,10,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Un-Aided Autonomous,,STATE,GSC,SC,GENERAL,STATE,I,,17077,,79.11,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,10,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Un-Aided Autonomous,,STATE,EWS,EWS,SPECIAL,STATE,I,,12794,,81.54,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,10,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Un-Aided Autonomous,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,7147,,85.26,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,11,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Un-Aided Autonomous,,STATE,GSC,SC,GENERAL,STATE,I,,19867,,77.54,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,11,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Un-Aided Autonomous,,STATE,LOPEN,OPEN,LADIES,STATE,I,,7076,,85.32,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,11,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Un-Aided Autonomous,,STATE,GST,ST,GENERAL,STATE,VII,,7688,,84.86,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,11,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,8771,,84.11,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,11,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,,STATE,LOPEN,OPEN,LADIES,STATE,I,,8755,,84.11,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,11,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Un-Aided Autonomous,,STATE,GST,ST,GENERAL,STATE,VII,,9713,,83.49,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,11,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526510,Industrial IoT,Un-Aided Autonomous,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,21297,,76.80,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,12,pdfplumber_text,false,false,
2024-25,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526510,Industrial IoT,Un-Aided Autonomous,,STATE,GOBC,OBC,GENERAL,STATE,I,,21527,,76.69,DSE_CAP_ROUND_II_CUTOFF_2024_25.pdf,12,pdfplumber_text,false,false,
