academic_year,admission_route,institute_code,college_name,college_status,college_type,autonomous,cap_seats,branch_code,branch_name,sanctioned_intake,maharashtra_seats,minority_seats,all_india_seats,institute_seats,orphan_seats,ews_seats,tfws_choice_code,tfws_seats,vacant_seats,lateral_entry_seats,pwd_seats,defence_seats,category_seats,source_file,source_page,needs_review,review_reason
2025-26,DSE,02111,Everest Educational Societys Group of Institutions,Un-Aided - Religious Minority - Muslim,Un-Aided - Religious Minority - Muslim,false,39,0211124210,Computer Science and Engineering,,39,20,,,0,0,,,30,9,0,0,"{""OPEN"":{""general"":14,""ladies"":5},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,69,false,
2025-26,DSE,02111,Everest Educational Societys Group of Institutions,Un-Aided - Religious Minority - Muslim,Un-Aided - Religious Minority - Muslim,false,30,0211129310,Electrical Engineering,,30,16,,,0,0,,,27,3,0,0,"{""OPEN"":{""general"":10,""ladies"":4},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,69,false,
2025-26,DSE,02111,Everest Educational Societys Group of Institutions,Un-Aided - Religious Minority - Muslim,Un-Aided - Religious Minority - Muslim,false,63,0211161210,Mechanical Engineering,,63,33,,,0,0,,,57,6,0,0,"{""OPEN"":{""general"":20,""ladies"":10},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,70,false,
2025-26,DSE,02111,Everest Educational Societys Group of Institutions,Un-Aided - Religious Minority - Muslim,Un-Aided - Religious Minority - Muslim,false,61,0211192110,Artificial Intelligence and Machine Learning,,61,32,,,0,0,,,55,6,0,0,"{""OPEN"":{""general"":21,""ladies"":8},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,70,false,
2025-26,DSE,02111,Everest Educational Societys Group of Institutions,Un-Aided - Religious Minority - Muslim,Un-Aided - Religious Minority - Muslim,false,49,0211199510,Artificial Intelligence and Data Science,,49,25,,,0,0,,,43,6,0,0,"{""OPEN"":{""general"":16,""ladies"":8},""SC"":{""general"":0,""ladies"":0},""ST"":{""general"":0,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":0},""SEBC"":{""general"":0,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,70,false,
2025-26,DSE,02112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",Un-Aided,Un-Aided,false,30,0211219110,Civil Engineering,,25,0,,,0,5,,,17,6,2,2,"{""OPEN"":{""general"":7,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":3,""ladies"":2},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,71,false,
2025-26,DSE,02112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",Un-Aided,Un-Aided,false,46,0211224210,Computer Science and Engineering,,40,0,,,0,6,,,17,18,4,4,"{""OPEN"":{""general"":9,""ladies"":4},""SC"":{""general"":3,""ladies"":2},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":1},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":5,""ladies"":2},""SEBC"":{""general"":2,""ladies"":2}}",dse_seat_matrix_2025_26.pdf,71,false,
2025-26,DSE,02112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",Un-Aided,Un-Aided,false,26,0211229310,Electrical Engineering,,20,0,,,0,6,,,12,6,2,2,"{""OPEN"":{""general"":6,""ladies"":2},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,71,false,
2025-26,DSE,02112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",Un-Aided,Un-Aided,false,26,0211261210,Mechanical Engineering,,21,0,,,0,5,,,13,6,2,2,"{""OPEN"":{""general"":5,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":2,""ladies"":2},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,72,false,
2025-26,DSE,02112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",Un-Aided,Un-Aided,false,18,0211284410,Electronics and Computer Engineering,,14,0,,,0,4,,,6,6,2,2,"{""OPEN"":{""general"":4,""ladies"":1},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":1},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,72,false,
2025-26,DSE,02112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",Un-Aided,Un-Aided,false,15,0211291110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),,13,0,,,0,2,,,5,6,2,2,"{""OPEN"":{""general"":3,""ladies"":2},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":0},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,72,false,
2025-26,DSE,02112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",Un-Aided,Un-Aided,false,18,0211291210,Computer Science and Engineering(Data Science),,17,0,,,0,1,,,9,6,2,2,"{""OPEN"":{""general"":5,""ladies"":2},""SC"":{""general"":2,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,73,false,
2025-26,DSE,02112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",Un-Aided,Un-Aided,false,24,0211292910,VLSI,,21,0,,,0,3,,,17,3,2,2,"{""OPEN"":{""general"":5,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":1,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":2},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,73,false,
2025-26,DSE,02112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",Un-Aided,Un-Aided,false,15,0211293210,5G,,12,0,,,0,3,,,8,3,2,2,"{""OPEN"":{""general"":3,""ladies"":2},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":0},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,73,false,
2025-26,DSE,02113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad",Un-Aided - Autonomous,Un-Aided -,true,21,0211301110,Agricultural Engineering,,18,0,,,0,3,,,14,3,2,2,"{""OPEN"":{""general"":5,""ladies"":2},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":3,""ladies"":0},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,74,false,
2025-26,DSE,02113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad",Un-Aided - Autonomous,Un-Aided -,true,22,0211319110,Civil Engineering,,16,0,,,0,6,,,5,9,2,2,"{""OPEN"":{""general"":4,""ladies"":2},""SC"":{""general"":1,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,74,false,
2025-26,DSE,02113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad",Un-Aided - Autonomous,Un-Aided -,true,35,0211324210,Computer Science and Engineering,,30,0,,,0,5,,,0,24,2,2,"{""OPEN"":{""general"":8,""ladies"":3},""SC"":{""general"":3,""ladies"":0},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":4,""ladies"":1},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,74,false,
2025-26,DSE,02113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad",Un-Aided - Autonomous,Un-Aided -,true,19,0211325710,Computer Science and Design,,15,0,,,0,4,,,0,12,2,2,"{""OPEN"":{""general"":3,""ladies"":2},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,75,false,
2025-26,DSE,02113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad",Un-Aided - Autonomous,Un-Aided -,true,18,0211326310,Artificial Intelligence (AI) and Data Science,,15,0,,,0,3,,,0,12,2,2,"{""OPEN"":{""general"":4,""ladies"":1},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":1},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,75,false,
2025-26,DSE,02113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad",Un-Aided - Autonomous,Un-Aided -,true,29,0211329310,Electrical Engineering,,22,0,,,0,7,,,7,12,2,2,"{""OPEN"":{""general"":5,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":2},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,75,false,
2025-26,DSE,02113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad",Un-Aided - Autonomous,Un-Aided -,true,10,0211337210,Electronics and Telecommunication Engg,,8,0,,,0,2,,,0,6,0,0,"{""OPEN"":{""general"":2,""ladies"":1},""SC"":{""general"":0,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,76,false,
2025-26,DSE,02113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad",Un-Aided - Autonomous,Un-Aided -,true,55,0211350110,Plastic and Polymer Engineering,,49,0,,,0,6,,,41,6,4,4,"{""OPEN"":{""general"":11,""ladies"":6},""SC"":{""general"":5,""ladies"":1},""ST"":{""general"":3,""ladies"":0},""VJDT"":{""general"":1,""ladies"":1},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":2,""ladies"":0},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":7,""ladies"":2},""SEBC"":{""general"":3,""ladies"":2}}",dse_seat_matrix_2025_26.pdf,76,false,
2025-26,DSE,02113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad",Un-Aided - Autonomous,Un-Aided -,true,41,0211361210,Mechanical Engineering,,33,0,,,0,8,,,18,12,4,4,"{""OPEN"":{""general"":7,""ladies"":4},""SC"":{""general"":3,""ladies"":1},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":4,""ladies"":1},""SEBC"":{""general"":3,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,76,false,
2025-26,DSE,02113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad",Un-Aided - Autonomous,Un-Aided -,true,9,0211362410,Mechatronics Engineering,,7,0,,,0,2,,,3,3,0,0,"{""OPEN"":{""general"":2,""ladies"":1},""SC"":{""general"":0,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":1,""ladies"":0},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,77,false,
2025-26,DSE,02113,"G. S. Mandals Maharashtra Institute of Technology, Aurangabad",Un-Aided - Autonomous,Un-Aided -,true,23,0211384410,Electronics and Computer Engineering,,18,0,,,0,5,,,3,12,2,2,"{""OPEN"":{""general"":5,""ladies"":2},""SC"":{""general"":1,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":1},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,77,false,
2025-26,DSE,02114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Un-Aided,Un-Aided,false,32,0211419110,Civil Engineering,,27,0,,,0,5,,,12,12,2,2,"{""OPEN"":{""general"":7,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":3,""ladies"":2},""SEBC"":{""general"":1,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,78,false,
2025-26,DSE,02114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Un-Aided,Un-Aided,false,21,0211424210,Computer Science and Engineering,,19,0,,,0,2,,,4,12,2,2,"{""OPEN"":{""general"":5,""ladies"":2},""SC"":{""general"":1,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":3,""ladies"":0},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,78,false,
2025-26,DSE,02114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Un-Aided,Un-Aided,false,32,0211437210,Electronics and Telecommunication Engg,,27,0,,,0,5,,,12,12,2,2,"{""OPEN"":{""general"":7,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":3,""ladies"":2},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,78,false,
2025-26,DSE,02114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Un-Aided,Un-Aided,false,33,0211461210,Mechanical Engineering,,23,0,,,0,10,,,8,12,2,2,"{""OPEN"":{""general"":6,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":3,""ladies"":1},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,79,false,
2025-26,DSE,02114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",Un-Aided,Un-Aided,false,10,0211491110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),,9,0,,,0,1,,,1,6,0,0,"{""OPEN"":{""general"":2,""ladies"":1},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":1,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,79,false,
2025-26,DSE,02116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Un-Aided,Un-Aided,false,56,0211619110,Civil Engineering,,49,0,,,0,7,,,41,6,4,4,"{""OPEN"":{""general"":11,""ladies"":6},""SC"":{""general"":4,""ladies"":2},""ST"":{""general"":2,""ladies"":1},""VJDT"":{""general"":1,""ladies"":1},""NTB"":{""general"":0,""ladies"":1},""NTC"":{""general"":2,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":7,""ladies"":2},""SEBC"":{""general"":3,""ladies"":2}}",dse_seat_matrix_2025_26.pdf,80,false,
2025-26,DSE,02116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Un-Aided,Un-Aided,false,28,0211624210,Computer Science and Engineering,,25,0,,,0,3,,,17,6,2,2,"{""OPEN"":{""general"":7,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":1,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":3,""ladies"":2},""SEBC"":{""general"":1,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,80,false,
2025-26,DSE,02116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Un-Aided,Un-Aided,false,23,0211626310,Artificial Intelligence (AI) and Data Science,,22,0,,,0,1,,,18,3,2,2,"{""OPEN"":{""general"":6,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":2},""SEBC"":{""general"":1,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,80,false,
2025-26,DSE,02116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Un-Aided,Un-Aided,false,55,0211629310,Electrical Engineering,,48,0,,,0,7,,,40,6,4,4,"{""OPEN"":{""general"":12,""ladies"":5},""SC"":{""general"":5,""ladies"":1},""ST"":{""general"":3,""ladies"":0},""VJDT"":{""general"":1,""ladies"":1},""NTB"":{""general"":0,""ladies"":1},""NTC"":{""general"":2,""ladies"":0},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":7,""ladies"":2},""SEBC"":{""general"":3,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,81,false,
2025-26,DSE,02116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Un-Aided,Un-Aided,false,17,0211637210,Electronics and Telecommunication Engg,,16,0,,,0,1,,,12,3,2,2,"{""OPEN"":{""general"":5,""ladies"":1},""SC"":{""general"":1,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,81,false,
2025-26,DSE,02116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Un-Aided,Un-Aided,false,33,0211661510,Mechanical & Automation Engineering,,30,0,,,0,3,,,26,3,2,2,"{""OPEN"":{""general"":9,""ladies"":3},""SC"":{""general"":3,""ladies"":1},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":3,""ladies"":2},""SEBC"":{""general"":2,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,81,false,
2025-26,DSE,02116,"Matoshri Pratishans Group of Institutions (Integrated Campus), Kupsarwadi , Nanded",Un-Aided,Un-Aided,false,19,0211691110,Computer Science and Engineering(Artificial Intelligence and Machine Learning),,19,0,,,0,0,,,15,3,2,2,"{""OPEN"":{""general"":5,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,82,false,
2025-26,DSE,02127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",Un-Aided,Un-Aided,false,14,0212719110,Civil Engineering,,12,0,,,0,2,,,4,6,2,2,"{""OPEN"":{""general"":3,""ladies"":2},""SC"":{""general"":0,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":0},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,83,false,
2025-26,DSE,02127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",Un-Aided,Un-Aided,false,32,0212724210,Computer Science and Engineering,,30,0,,,0,2,,,7,18,2,2,"{""OPEN"":{""general"":7,""ladies"":4},""SC"":{""general"":3,""ladies"":1},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":3,""ladies"":2},""SEBC"":{""general"":2,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,83,false,
2025-26,DSE,02127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",Un-Aided,Un-Aided,false,20,0212724610,Information Technology,,18,0,,,0,2,,,3,12,2,2,"{""OPEN"":{""general"":5,""ladies"":2},""SC"":{""general"":2,""ladies"":0},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":1},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,83,false,
2025-26,DSE,02127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",Un-Aided,Un-Aided,false,11,0212737210,Electronics and Telecommunication Engg,,10,0,,,0,1,,,2,6,0,0,"{""OPEN"":{""general"":3,""ladies"":1},""SC"":{""general"":0,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":0},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2025_26.pdf,84,false,
2025-26,DSE,02127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",Un-Aided,Un-Aided,false,23,0212761210,Mechanical Engineering,,20,0,,,0,3,,,12,6,2,2,"{""OPEN"":{""general"":5,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2025_26.pdf,84,false,
