academic_year,admission_route,institute_code,college_name,college_status,college_type,autonomous,cap_seats,branch_code,branch_name,sanctioned_intake,maharashtra_seats,minority_seats,all_india_seats,institute_seats,orphan_seats,ews_seats,tfws_choice_code,tfws_seats,vacant_seats,lateral_entry_seats,pwd_seats,defence_seats,category_seats,source_file,source_page,needs_review,review_reason
2024-25,DSE,01005,"Sant Gadge Baba Amravati University,Amravati",University Department,University Department,false,11,0100552710,Petro Chemical Engineering,,9,0,,,0,2,,,6,2,0,0,"{""OPEN"":{""general"":3,""ladies"":1},""SC"":{""general"":0,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":1,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,6,false,
2024-25,DSE,01012,"Government College of Engineering,Yavatmal",Government,Government,false,28,0101219110,Civil Engineering,,25,0,,,0,3,,,17,6,2,2,"{""OPEN"":{""general"":7,""ladies"":3},""SC"":{""general"":3,""ladies"":0},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":3,""ladies"":2},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,7,false,
2024-25,DSE,01012,"Government College of Engineering,Yavatmal",Government,Government,false,10,0101224510,Computer Engineering,,9,0,,,0,1,,,1,6,0,0,"{""OPEN"":{""general"":2,""ladies"":1},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":1,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,7,false,
2024-25,DSE,01012,"Government College of Engineering,Yavatmal",Government,Government,false,14,0101229310,Electrical Engineering,,10,0,,,0,4,,,2,6,0,0,"{""OPEN"":{""general"":3,""ladies"":1},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":1,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,7,false,
2024-25,DSE,01012,"Government College of Engineering,Yavatmal",Government,Government,false,13,0101237210,Electronics and Telecommunication Engg,,12,0,,,0,1,,,4,6,2,2,"{""OPEN"":{""general"":3,""ladies"":2},""SC"":{""general"":0,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":0},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,8,false,
2024-25,DSE,01012,"Government College of Engineering,Yavatmal",Government,Government,false,40,0101261210,Mechanical Engineering,,34,0,,,0,6,,,26,6,4,4,"{""OPEN"":{""general"":8,""ladies"":3},""SC"":{""general"":3,""ladies"":2},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":5,""ladies"":1},""SEBC"":{""general"":3,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,8,false,
2024-25,DSE,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,Un-Aided,false,14,0110124210,Computer Science and Engineering,,11,0,,,0,3,,,3,6,0,0,"{""OPEN"":{""general"":2,""ladies"":2},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":1},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":0},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,9,false,
2024-25,DSE,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,Un-Aided,false,10,0110124610,Information Technology,,9,0,,,0,1,,,1,6,0,0,"{""OPEN"":{""general"":2,""ladies"":1},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":1,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,9,false,
2024-25,DSE,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,Un-Aided,false,12,0110135610,Electrical Engg[Electronics and Power],,10,0,,,0,2,,,2,6,0,0,"{""OPEN"":{""general"":3,""ladies"":1},""SC"":{""general"":0,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":0},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,9,false,
2024-25,DSE,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,Un-Aided,false,18,0110137210,Electronics and Telecommunication Engg,,16,0,,,0,2,,,1,12,2,2,"{""OPEN"":{""general"":4,""ladies"":2},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,10,false,
2024-25,DSE,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",Un-Aided,Un-Aided,false,17,0110161210,Mechanical Engineering,,14,0,,,0,3,,,6,6,2,2,"{""OPEN"":{""general"":4,""ladies"":1},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,10,false,
2024-25,DSE,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided - Autonomous,Un-Aided -,true,30,0110519110,Civil Engineering,,24,0,,,0,6,,,9,12,2,2,"{""OPEN"":{""general"":6,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":3,""ladies"":1},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,11,false,
2024-25,DSE,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided - Autonomous,Un-Aided -,true,27,0110524210,Computer Science and Engineering,,23,0,,,0,4,,,0,18,2,2,"{""OPEN"":{""general"":6,""ladies"":2},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":3,""ladies"":1},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,11,false,
2024-25,DSE,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided - Autonomous,Un-Aided -,true,18,0110524610,Information Technology,,15,0,,,0,3,,,0,12,2,2,"{""OPEN"":{""general"":3,""ladies"":2},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,11,false,
2024-25,DSE,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided - Autonomous,Un-Aided -,true,9,0110526310,Artificial Intelligence (AI) and Data Science,,8,0,,,0,1,,,0,6,0,0,"{""OPEN"":{""general"":2,""ladies"":1},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,12,false,
2024-25,DSE,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided - Autonomous,Un-Aided -,true,9,0110526510,Industrial IoT,,8,0,,,0,1,,,0,6,0,0,"{""OPEN"":{""general"":2,""ladies"":1},""SC"":{""general"":0,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":1,""ladies"":0},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,12,false,
2024-25,DSE,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided - Autonomous,Un-Aided -,true,19,0110537210,Electronics and Telecommunication Engg,,17,0,,,0,2,,,2,12,2,2,"{""OPEN"":{""general"":4,""ladies"":2},""SC"":{""general"":2,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":1},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,12,false,
2024-25,DSE,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",Un-Aided - Autonomous,Un-Aided -,true,28,0110561210,Mechanical Engineering,,22,0,,,0,6,,,7,12,2,2,"{""OPEN"":{""general"":6,""ladies"":2},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":2},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,13,false,
2024-25,DSE,01107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati",Un-Aided,Un-Aided,false,15,0110719110,Civil Engineering,,12,0,,,0,3,,,4,6,2,2,"{""OPEN"":{""general"":3,""ladies"":2},""SC"":{""general"":0,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":0},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,14,false,
2024-25,DSE,01107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati",Un-Aided,Un-Aided,false,26,0110724210,Computer Science and Engineering,,23,0,,,0,3,,,0,18,2,2,"{""OPEN"":{""general"":5,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":3,""ladies"":1},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,14,false,
2024-25,DSE,01107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati",Un-Aided,Un-Aided,false,11,0110729310,Electrical Engineering,,8,0,,,0,3,,,0,6,0,0,"{""OPEN"":{""general"":2,""ladies"":1},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":1,""ladies"":0},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,14,false,
2024-25,DSE,01107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati",Un-Aided,Un-Aided,false,10,0110737210,Electronics and Telecommunication Engg,,8,0,,,0,2,,,0,6,0,0,"{""OPEN"":{""general"":2,""ladies"":1},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":1,""ladies"":0},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,15,false,
2024-25,DSE,01107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati",Un-Aided,Un-Aided,false,12,0110761210,Mechanical Engineering,,9,0,,,0,3,,,1,6,0,0,"{""OPEN"":{""general"":2,""ladies"":1},""SC"":{""general"":0,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":1,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,15,false,
2024-25,DSE,01107,"P. R. Pote (Patil) Education & Welfare Trusts Group of Institution(Integrated Campus), Amravati",Un-Aided,Un-Aided,false,9,0110799510,Artificial Intelligence and Data Science,,8,0,,,0,1,,,0,6,0,0,"{""OPEN"":{""general"":2,""ladies"":1},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":0,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,15,false,
2024-25,DSE,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,Un-Aided,false,20,0111419110,Civil Engineering,,14,0,,,0,6,,,6,6,2,2,"{""OPEN"":{""general"":4,""ladies"":1},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,16,false,
2024-25,DSE,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,Un-Aided,false,27,0111424210,Computer Science and Engineering,,24,0,,,0,3,,,1,18,2,2,"{""OPEN"":{""general"":6,""ladies"":3},""SC"":{""general"":2,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":2,""ladies"":2},""SEBC"":{""general"":2,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,16,false,
2024-25,DSE,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,Un-Aided,false,18,0111424610,Information Technology,,16,0,,,0,2,,,1,12,2,2,"{""OPEN"":{""general"":4,""ladies"":2},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,16,false,
2024-25,DSE,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,Un-Aided,false,19,0111437210,Electronics and Telecommunication Engg,,16,0,,,0,3,,,1,12,2,2,"{""OPEN"":{""general"":4,""ladies"":2},""SC"":{""general"":1,""ladies"":0},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":0,""ladies"":0},""NTB"":{""general"":0,""ladies"":1},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,17,false,
2024-25,DSE,01114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",Un-Aided,Un-Aided,false,13,0111461210,Mechanical Engineering,,12,0,,,0,1,,,4,6,2,2,"{""OPEN"":{""general"":3,""ladies"":2},""SC"":{""general"":0,""ladies"":1},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":1,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,17,false,
2024-25,DSE,01116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola",Un-Aided,Un-Aided,false,37,0111619110,Civil Engineering,,34,0,,,0,3,,,26,6,4,4,"{""OPEN"":{""general"":8,""ladies"":3},""SC"":{""general"":3,""ladies"":2},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":1,""ladies"":0},""OBC"":{""general"":5,""ladies"":1},""SEBC"":{""general"":2,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,18,false,
2024-25,DSE,01116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola",Un-Aided,Un-Aided,false,21,0111624210,Computer Science and Engineering,,17,0,,,0,4,,,2,12,2,2,"{""OPEN"":{""general"":4,""ladies"":2},""SC"":{""general"":1,""ladies"":1},""ST"":{""general"":1,""ladies"":0},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":0,""ladies"":1},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":1,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,18,false,
2024-25,DSE,01116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola",Un-Aided,Un-Aided,false,20,0111650710,Chemical Engineering,,16,0,,,0,4,,,8,6,2,2,"{""OPEN"":{""general"":4,""ladies"":2},""SC"":{""general"":2,""ladies"":0},""ST"":{""general"":0,""ladies"":1},""VJDT"":{""general"":1,""ladies"":0},""NTB"":{""general"":0,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":0},""OBC"":{""general"":2,""ladies"":1},""SEBC"":{""general"":0,""ladies"":1}}",dse_seat_matrix_2024_25.pdf,18,false,
2024-25,DSE,01116,"Shri Shivaji Education Societys College of Engineering and Technology, Akola",Un-Aided,Un-Aided,false,40,0111661210,Mechanical Engineering,,33,0,,,0,7,,,25,6,4,4,"{""OPEN"":{""general"":8,""ladies"":3},""SC"":{""general"":3,""ladies"":1},""ST"":{""general"":2,""ladies"":0},""VJDT"":{""general"":0,""ladies"":1},""NTB"":{""general"":1,""ladies"":0},""NTC"":{""general"":1,""ladies"":0},""NTD"":{""general"":0,""ladies"":1},""OBC"":{""general"":4,""ladies"":2},""SEBC"":{""general"":3,""ladies"":0}}",dse_seat_matrix_2024_25.pdf,19,false,
