academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,1432,,91.37,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,GSC,SC,GENERAL,STATE,I,,2087,,90.26,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,GSEBC,SEBC,GENERAL,STATE,I,,2895,,89.21,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,LOPEN,OPEN,LADIES,STATE,I,,1270,,91.68,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,LST,ST,LADIES,STATE,I,,7466,,85.05,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,LOBC,OBC,LADIES,STATE,I,,1376,,91.48,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,EWS,EWS,SPECIAL,STATE,I,,6296,,85.95,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,658,,93.21,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,GSC,SC,GENERAL,STATE,I,,2779,,89.37,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,GST,ST,GENERAL,STATE,I,,27871,,73.60,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,GOBC,OBC,GENERAL,STATE,I,,1094,,92.05,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,LOPEN,OPEN,LADIES,STATE,I,,396,,94.16,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
2024-25,DSE,1,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,LSEBC,SEBC,LADIES,STATE,I,,2806,,89.31,DSE_CAP_ROUND_I_CUTOFF_2024_25.pdf,1,pdfplumber_text,false,false,
