academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2025-26,DSE,2,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,University Department,,STATE,GST,ST,GENERAL,STATE,VII,,38789,,72.45,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,4,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,41025,,71.47,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,5,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,University Department,,STATE,LOBC,OBC,LADIES,STATE,I,,49428,,67.03,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,5,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,7649,,87.00,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,5,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,GNTA,NTA,GENERAL,STATE,I,,24969,,78.37,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,5,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,GOBC,OBC,GENERAL,STATE,I,,10414,,85.32,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,5,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,GSEBC,SEBC,GENERAL,STATE,I,,14283,,83.26,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,5,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,LOPEN,OPEN,LADIES,STATE,I,,7546,,87.05,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,5,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,LSC,SC,LADIES,STATE,I,,7881,,86.84,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,5,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,LST,ST,LADIES,STATE,I,,52490,,64.78,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,5,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,,STATE,EWS,EWS,SPECIAL,STATE,I,,42696,,70.68,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,5,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,3151,,90.34,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,GOBC,OBC,GENERAL,STATE,I,,4262,,89.38,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,LOPEN,OPEN,LADIES,STATE,I,,6420,,87.77,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,LSC,SC,LADIES,STATE,I,,17922,,81.49,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,LOBC,OBC,LADIES,STATE,I,,8019,,86.74,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,LSEBC,SEBC,LADIES,STATE,I,,12617,,84.11,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,,STATE,EWS,EWS,SPECIAL,STATE,I,,16967,,81.94,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,,STATE,GSC,SC,GENERAL,STATE,I,,20229,,80.44,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,,STATE,GNTB,NTB,GENERAL,STATE,I,,12832,,84.00,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,,STATE,GSEBC,SEBC,GENERAL,STATE,I,,10382,,85.33,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,,STATE,LOPEN,OPEN,LADIES,STATE,I,,12069,,84.39,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,,STATE,LOBC,OBC,LADIES,STATE,I,,13701,,83.56,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,,STATE,EWS,EWS,SPECIAL,STATE,I,,38056,,72.78,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,6,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,5121,,88.74,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,7,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,,STATE,GOBC,OBC,GENERAL,STATE,I,,10078,,85.53,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,7,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,,STATE,LSEBC,SEBC,LADIES,STATE,I,,16827,,82.00,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,7,pdfplumber_text,false,false,
