academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2025-26,FE,4,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GOPENS,OPEN,GENERAL,STATE,I,,27914,,91.8376367,FE_2025_CAP4_MH.pdf,83,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GSCS,SC,GENERAL,STATE,I,,70247,,78.5512207,FE_2025_CAP4_MH.pdf,83,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GOBCS,OBC,GENERAL,STATE,I,,36944,,89.1256809,FE_2025_CAP4_MH.pdf,83,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LOPENS,OPEN,LADIES,STATE,I,,26694,,92.2398466,FE_2025_CAP4_MH.pdf,83,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LSCS,SC,LADIES,STATE,I,,156516,,39.5742169,FE_2025_CAP4_MH.pdf,83,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,EWS,EWS,SPECIAL,STATE,I,,74769,,76.9213781,FE_2025_CAP4_MH.pdf,83,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,PWDOPENS,OPEN,SPECIAL,STATE,I-Non,,24936,,92.7307558,FE_2025_CAP4_MH.pdf,83,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524270U,Computer Science and Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME_FOR_OTHER,GOPENO,OPEN,GENERAL,OTHER,I,,46737,,85.9775360,FE_2025_CAP4_MH.pdf,201,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524270U,Computer Science and Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME_FOR_OTHER,LOPENO,OPEN,LADIES,OTHER,I,,47513,,85.8824755,FE_2025_CAP4_MH.pdf,201,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524270U,Computer Science and Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,STATE,MI,MINORITY,GENERAL,STATE,I,,44916,,86.6751751,FE_2025_CAP4_MH.pdf,201,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524570U,Computer Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME,GOPENH,OPEN,GENERAL,HOME,I,,26757,,92.2299976,FE_2025_CAP4_MH.pdf,201,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524570U,Computer Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME,LOPENH,OPEN,LADIES,HOME,I,,28212,,91.7377622,FE_2025_CAP4_MH.pdf,201,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524570U,Computer Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME_FOR_OTHER,LOPENO,OPEN,LADIES,OTHER,I,,57932,,82.4521073,FE_2025_CAP4_MH.pdf,201,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524570U,Computer Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,STATE,MI,MINORITY,GENERAL,STATE,I,,31662,,90.6688280,FE_2025_CAP4_MH.pdf,201,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524670U,Information Technology,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME,GOPENH,OPEN,GENERAL,HOME,I,,31272,,90.8461538,FE_2025_CAP4_MH.pdf,202,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524670U,Information Technology,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME,LOPENH,OPEN,LADIES,HOME,I,,33009,,90.3035355,FE_2025_CAP4_MH.pdf,202,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524670U,Information Technology,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME_FOR_OTHER,GOPENO,OPEN,GENERAL,OTHER,I,,55916,,83.2058578,FE_2025_CAP4_MH.pdf,202,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524670U,Information Technology,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,STATE,MI,MINORITY,GENERAL,STATE,I,,54112,,83.7674516,FE_2025_CAP4_MH.pdf,202,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524670U,Information Technology,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,STATE,TFWS,TFWS,SPECIAL,STATE,I,,29704,,91.3082283,FE_2025_CAP4_MH.pdf,202,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302591170U,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME,GOPENH,OPEN,GENERAL,HOME,I,,29525,,91.3131313,FE_2025_CAP4_MH.pdf,202,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302591170U,Computer Science and Engineering(Artificial Intelligence and Machine Learning),Un-Aided Linguistic Minority - Gujarathi,Mumbai University,STATE,MI,MINORITY,GENERAL,STATE,I,,50793,,84.8660601,FE_2025_CAP4_MH.pdf,202,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,LOPENS,OPEN,LADIES,STATE,I,,22441,,93.4773416,FE_2025_CAP4_MH.pdf,206,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,LSEBCS,SEBC,LADIES,STATE,I,,38843,,88.5563899,FE_2025_CAP4_MH.pdf,206,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,TFWS,TFWS,SPECIAL,STATE,I,,31681,,90.6688280,FE_2025_CAP4_MH.pdf,206,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,EWS,EWS,SPECIAL,STATE,I,,29535,,91.3131313,FE_2025_CAP4_MH.pdf,206,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LOPENS,OPEN,LADIES,STATE,I,,37812,,88.7823852,FE_2025_CAP4_MH.pdf,206,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LNT3S,NT3,LADIES,STATE,I,,45777,,86.3869833,FE_2025_CAP4_MH.pdf,206,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LOBCS,OBC,LADIES,STATE,I,,43180,,87.2335313,FE_2025_CAP4_MH.pdf,206,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LSEBCS,SEBC,LADIES,STATE,I,,85139,,73.2612864,FE_2025_CAP4_MH.pdf,206,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,EWS,EWS,SPECIAL,STATE,I,,96283,,68.9620341,FE_2025_CAP4_MH.pdf,206,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,PWDOPENS,OPEN,SPECIAL,STATE,I-Non,,38369,,88.6801020,FE_2025_CAP4_MH.pdf,206,pdfplumber_table_review,true,false,
2025-26,FE,4,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,PWDOBCS,OBC,SPECIAL,STATE,I-Non,,44015,,86.9322507,FE_2025_CAP4_MH.pdf,206,pdfplumber_table_review,true,false,
