academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GOPENS,OPEN,GENERAL,STATE,I,,21581,,92.8098753,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GSCS,SC,GENERAL,STATE,I,,73723,,73.5848302,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GNT2S,NT2,GENERAL,STATE,I,,40564,,86.1322362,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GOBCS,OBC,GENERAL,STATE,I,,27288,,90.8331157,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GSEBCS,SEBC,GENERAL,STATE,I,,54065,,81.2928705,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LOPENS,OPEN,LADIES,STATE,I,,41002,,86.0755637,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LVJS,VJ,LADIES,STATE,I,,52731,,81.7887587,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LNT3S,NT3,LADIES,STATE,I,,65874,,76.7300255,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LOBCS,OBC,LADIES,STATE,I,,44069,,84.8482325,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LSEBCS,SEBC,LADIES,STATE,I,,138915,,38.8849565,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,TFWS,TFWS,SPECIAL,STATE,I,,20776,,93.0756257,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,DEFROBCS,OBC,SPECIAL,STATE,I,,91998,,65.5509182,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,EWS,EWS,SPECIAL,STATE,I,,34618,,88.1925789,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,PWDOPENS,OPEN,SPECIAL,STATE,I-Non,,20854,,93.0486637,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GSTS,ST,GENERAL,STATE,VII,,22137,,92.6351162,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LSTS,ST,LADIES,STATE,VII,,21661,,92.7610886,FE_2024_CAP2_MH.pdf,110,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524270U,Computer Science and Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME,GOPENH,OPEN,GENERAL,HOME,I,,19616,,93.4764585,FE_2024_CAP2_MH.pdf,252,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524270U,Computer Science and Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME_FOR_OTHER,GOPENO,OPEN,GENERAL,OTHER,I,,46046,,84.2430574,FE_2024_CAP2_MH.pdf,252,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524270U,Computer Science and Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,STATE,MI,MINORITY,GENERAL,STATE,I,,40017,,86.2308451,FE_2024_CAP2_MH.pdf,252,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524570U,Computer Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME,LOPENH,OPEN,LADIES,HOME,I,,24005,,91.9723529,FE_2024_CAP2_MH.pdf,253,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524570U,Computer Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME_FOR_OTHER,GOPENO,OPEN,GENERAL,OTHER,I,,20819,,93.0488284,FE_2024_CAP2_MH.pdf,253,pdfplumber_table_review,true,false,
2024-25,FE,2,MH,03025,Svkm's Shri Bhagubhai Mafatlal Polytechnic & College of Engineering,0302524570U,Computer Engineering,Un-Aided Linguistic Minority - Gujarathi,Mumbai University,HOME_FOR_OTHER,LOPENO,OPEN,LADIES,OTHER,I,,36419,,87.5598503,FE_2024_CAP2_MH.pdf,253,pdfplumber_table_review,true,false,
