academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GOPENS,OPEN,GENERAL,STATE,I,,21300,,91.3483231,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GSCS,SC,GENERAL,STATE,I,,43300,,81.8555930,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GSTS,ST,GENERAL,STATE,I,,66362,,70.5106049,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GNT2S,NT2,GENERAL,STATE,I,,23420,,90.5447224,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GOBCS,OBC,GENERAL,STATE,I,,31086,,87.2266503,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LOPENS,OPEN,LADIES,STATE,I,,19149,,92.2858954,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LSCS,SC,LADIES,STATE,I,,37964,,84.2160540,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LSTS,ST,LADIES,STATE,I,,73171,,66.6716379,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LNT1S,NT1,LADIES,STATE,I,,85415,,58.7429854,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LNT2S,NT2,LADIES,STATE,I,,73781,,66.3914919,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LOBCS,OBC,LADIES,STATE,I,,26917,,88.9904805,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,DEFOPENS,OPEN,SPECIAL,STATE,I,,64267,,71.4000828,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
2023-24,FE,2,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,TFWS,TFWS,SPECIAL,STATE,I,,19395,,92.1792751,FE_2023_CAP2_MH.pdf,104,pdfplumber_table_review,true,false,
