academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GOPENS,OPEN,GENERAL,STATE,I,,11937,,95.3301550,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GSCS,SC,GENERAL,STATE,I,,28387,,88.2852988,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GSTS,ST,GENERAL,STATE,I,,109681,,40.6521983,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GNT2S,NT2,GENERAL,STATE,I,,23420,,90.5447224,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,GOBCS,OBC,GENERAL,STATE,I,,19767,,92.1155289,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LOPENS,OPEN,LADIES,STATE,I,,14667,,94.2084790,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LSCS,SC,LADIES,STATE,I,,26837,,88.9909977,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LSTS,ST,LADIES,STATE,I,,108698,,42.2969628,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LVJS,VJ,LADIES,STATE,I,,38441,,84.2006246,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LNT1S,NT1,LADIES,STATE,I,,38080,,84.2160540,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LNT2S,NT2,LADIES,STATE,I,,42654,,82.2034564,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LOBCS,OBC,LADIES,STATE,I,,21118,,91.4358152,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,DEFOPENS,OPEN,SPECIAL,STATE,I,,16032,,93.6017282,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,TFWS,TFWS,SPECIAL,STATE,I,,8681,,96.6535742,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,DEFRSCS,SC,SPECIAL,STATE,I,,43924,,81.4853713,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,EWS,EWS,SPECIAL,STATE,I,,26724,,89.0822549,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,02032,"Institute of Chemical Technology, Mumbai Marathwada off campus, Jalna",0203290410,Chemical Engineering,University Managed Autonomous,,STATE,LNT3S,NT3,LADIES,STATE,II,,36280,,85.1488129,FE_2023_CAP1_MH.pdf,110,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,LOPENS,OPEN,LADIES,STATE,I,,21856,,91.2254517,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,LSCS,SC,LADIES,STATE,I,,52863,,77.4193548,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,LSTS,ST,LADIES,STATE,I,,96181,,51.4762755,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,LVJS,VJ,LADIES,STATE,I,,49092,,79.3939394,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,LNT1S,NT1,LADIES,STATE,I,,44198,,81.2345291,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,LNT2S,NT2,LADIES,STATE,I,,59425,,74.0797795,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,LNT3S,NT3,LADIES,STATE,I,,43548,,81.8534982,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,LOBCS,OBC,LADIES,STATE,I,,31800,,86.9095112,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,DEFOPENS,OPEN,SPECIAL,STATE,I,,69455,,68.9337823,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,DEFROBCS,OBC,SPECIAL,STATE,I,,84793,,59.6839864,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524550F,Computer Engineering,University Managed (Un-Aided),,STATE,EWS,EWS,SPECIAL,STATE,I,,31057,,87.2266503,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LOPENS,OPEN,LADIES,STATE,I,,31686,,86.9739855,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LSCS,SC,LADIES,STATE,I,,67511,,69.6572694,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LSTS,ST,LADIES,STATE,I,,63685,,71.6671025,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LVJS,VJ,LADIES,STATE,I,,68510,,69.3042857,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LNT1S,NT1,LADIES,STATE,I,,41152,,82.8695230,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LNT2S,NT2,LADIES,STATE,I,,70222,,68.4014140,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LNT3S,NT3,LADIES,STATE,I,,52464,,77.4241933,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,LOBCS,OBC,LADIES,STATE,I,,39963,,83.3758440,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,DEFOPENS,OPEN,SPECIAL,STATE,I,,73340,,66.6716379,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303524650F,Information Technology,University Managed (Un-Aided),,STATE,EWS,EWS,SPECIAL,STATE,I,,43384,,81.8555930,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LOPENS,OPEN,LADIES,STATE,I,,38532,,84.0516274,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LSCS,SC,LADIES,STATE,I,,72197,,67.1534217,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LVJS,VJ,LADIES,STATE,I,,64140,,71.6354089,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LNT1S,NT1,LADIES,STATE,I,,72544,,66.9527897,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LNT2S,NT2,LADIES,STATE,I,,78275,,63.6910141,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LNT3S,NT3,LADIES,STATE,I,,67813,,69.6572694,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LOBCS,OBC,LADIES,STATE,I,,47304,,79.8081214,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,DEFOPENS,OPEN,SPECIAL,STATE,I,,121052,,29.9996237,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,EWS,EWS,SPECIAL,STATE,I,,51805,,78.0359147,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303537050F,Electronics and Communication Engineering,University Managed (Un-Aided),,STATE,LOPENS,OPEN,LADIES,STATE,I,,73108,,66.6716379,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303537050F,Electronics and Communication Engineering,University Managed (Un-Aided),,STATE,LSCS,SC,LADIES,STATE,I,,125192,,25.3087578,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303537050F,Electronics and Communication Engineering,University Managed (Un-Aided),,STATE,LNT1S,NT1,LADIES,STATE,I,,78180,,63.6910141,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303537050F,Electronics and Communication Engineering,University Managed (Un-Aided),,STATE,LOBCS,OBC,LADIES,STATE,I,,101817,,47.3478734,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303537050F,Electronics and Communication Engineering,University Managed (Un-Aided),,STATE,EWS,EWS,SPECIAL,STATE,I,,118709,,32.3660798,FE_2023_CAP1_MH.pdf,237,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303591750F,Data Science,University Managed (Un-Aided),,STATE,LOPENS,OPEN,LADIES,STATE,I,,49695,,78.7120349,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303591750F,Data Science,University Managed (Un-Aided),,STATE,LSCS,SC,LADIES,STATE,I,,98497,,49.6143282,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303591750F,Data Science,University Managed (Un-Aided),,STATE,LSTS,ST,LADIES,STATE,I,,101334,,47.3870980,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303591750F,Data Science,University Managed (Un-Aided),,STATE,LVJS,VJ,LADIES,STATE,I,,135331,,13.2248410,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303591750F,Data Science,University Managed (Un-Aided),,STATE,LNT1S,NT1,LADIES,STATE,I,,66115,,70.6180504,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303591750F,Data Science,University Managed (Un-Aided),,STATE,LNT2S,NT2,LADIES,STATE,I,,49998,,78.5775598,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303591750F,Data Science,University Managed (Un-Aided),,STATE,LNT3S,NT3,LADIES,STATE,I,,91882,,54.6979992,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303591750F,Data Science,University Managed (Un-Aided),,STATE,LOBCS,OBC,LADIES,STATE,I,,64504,,71.3590844,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303591750F,Data Science,University Managed (Un-Aided),,STATE,EWS,EWS,SPECIAL,STATE,I,,59912,,73.6426530,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303599750F,Artificial Intelligence,University Managed (Un-Aided),,STATE,LOPENS,OPEN,LADIES,STATE,I,,52170,,77.7994669,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303599750F,Artificial Intelligence,University Managed (Un-Aided),,STATE,LSCS,SC,LADIES,STATE,I,,99361,,49.4761567,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303599750F,Artificial Intelligence,University Managed (Un-Aided),,STATE,LNT1S,NT1,LADIES,STATE,I,,127231,,23.2280676,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
2023-24,FE,1,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303599750F,Artificial Intelligence,University Managed (Un-Aided),,STATE,LNT3S,NT3,LADIES,STATE,I,,85533,,58.7429854,FE_2023_CAP1_MH.pdf,238,pdfplumber_table_review,true,false,
