academic_year,admission_route,institute_code,college_name,college_status,college_type,autonomous,cap_seats,branch_code,branch_name,sanctioned_intake,maharashtra_seats,minority_seats,all_india_seats,institute_seats,orphan_seats,ews_seats,tfws_choice_code,tfws_seats,source_file,source_page,needs_review,review_reason
2024-25,FE,06268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Un-Aided Autonomous,Un-Aided,true,120,0626819110,Civil Engineering,120,102,0,18,0,1,12,,0,FE_2024_SeatMatrix.pdf,464,false,
2024-25,FE,06268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Un-Aided Autonomous,Un-Aided,true,144,0626824210,Computer Science and Engineering,180,117,0,27,36,1,18,0626824211,9,FE_2024_SeatMatrix.pdf,465,false,
2024-25,FE,06268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Un-Aided Autonomous,Un-Aided,true,48,0626826210,Computer Science and Business Systems,60,39,0,9,12,0,6,0626826211,3,FE_2024_SeatMatrix.pdf,466,false,
2024-25,FE,06268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Un-Aided Autonomous,Un-Aided,true,51,0626837210,Electronics and Telecommunication Engg,60,42,0,9,9,0,6,0626837211,3,FE_2024_SeatMatrix.pdf,467,false,
2024-25,FE,06268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Un-Aided Autonomous,Un-Aided,true,51,0626850710,Chemical Engineering,60,42,0,9,9,0,6,0626850711,3,FE_2024_SeatMatrix.pdf,468,false,
2024-25,FE,06268,"Tatyasaheb Kore Institute of Engineering and Technology, Warananagar",Un-Aided Autonomous,Un-Aided,true,180,0626861210,Mechanical Engineering,180,153,0,27,0,2,18,0626861211,9,FE_2024_SeatMatrix.pdf,469,false,
2024-25,FE,06271,Pune Institute of Computer Technology,Un-Aided Autonomous,Un-Aided,true,192,0627124510,Computer Engineering,240,156,0,36,48,2,24,0627124511,12,FE_2024_SeatMatrix.pdf,470,false,
2024-25,FE,06271,Pune Institute of Computer Technology,Un-Aided Autonomous,Un-Aided,true,144,0627124610,Information Technology,180,117,0,27,36,1,18,0627124611,9,FE_2024_SeatMatrix.pdf,471,false,
2024-25,FE,06271,Pune Institute of Computer Technology,Un-Aided Autonomous,Un-Aided,true,48,0627126310,Artificial Intelligence (AI) and Data Science,60,39,0,9,12,0,6,0627126311,3,FE_2024_SeatMatrix.pdf,472,false,
2024-25,FE,06271,Pune Institute of Computer Technology,Un-Aided Autonomous,Un-Aided,true,192,0627137210,Electronics and Telecommunication Engg,240,156,0,36,48,2,24,0627137211,12,FE_2024_SeatMatrix.pdf,473,false,
2024-25,FE,06271,Pune Institute of Computer Technology,Un-Aided Autonomous,Un-Aided,true,48,0627184410,Electronics and Computer Engineering,60,39,0,9,12,0,6,0627184411,3,FE_2024_SeatMatrix.pdf,474,false,
2024-25,FE,06272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided Autonomous,Un-Aided,true,96,0627219110,Civil Engineering,120,78,0,18,24,1,12,0627219111,6,FE_2024_SeatMatrix.pdf,475,false,
2024-25,FE,06272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided Autonomous,Un-Aided,true,48,0627221910,Robotics and Automation,60,39,0,9,12,0,6,0627221911,3,FE_2024_SeatMatrix.pdf,476,false,
2024-25,FE,06272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided Autonomous,Un-Aided,true,144,0627224510,Computer Engineering,180,117,0,27,36,1,18,0627224511,9,FE_2024_SeatMatrix.pdf,477,false,
2024-25,FE,06272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided Autonomous,Un-Aided,true,144,0627224610,Information Technology,180,117,0,27,36,1,18,0627224611,9,FE_2024_SeatMatrix.pdf,478,false,
2024-25,FE,06272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided Autonomous,Un-Aided,true,144,0627237210,Electronics and Telecommunication Engg,180,117,0,27,36,1,18,0627237211,9,FE_2024_SeatMatrix.pdf,479,false,
2024-25,FE,06272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided Autonomous,Un-Aided,true,48,0627246610,Instrumentation Engineering,60,39,0,9,12,0,6,0627246611,3,FE_2024_SeatMatrix.pdf,480,false,
2024-25,FE,06272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided Autonomous,Un-Aided,true,96,0627261210,Mechanical Engineering,120,78,0,18,24,1,12,0627261211,6,FE_2024_SeatMatrix.pdf,481,false,
2024-25,FE,06272,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Un-Aided Autonomous,Un-Aided,true,144,0627299510,Artificial Intelligence and Data Science,180,117,0,27,36,1,18,0627299511,9,FE_2024_SeatMatrix.pdf,482,false,
2024-25,FE,06273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Un-Aided Autonomous,Un-Aided,true,48,0627319110,Civil Engineering,60,39,0,9,12,0,6,0627319111,3,FE_2024_SeatMatrix.pdf,483,false,
2024-25,FE,06273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Un-Aided Autonomous,Un-Aided,true,576,0627324510,Computer Engineering,720,468,0,108,144,5,72,0627324511,36,FE_2024_SeatMatrix.pdf,484,false,
2024-25,FE,06273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Un-Aided Autonomous,Un-Aided,true,288,0627324610,Information Technology,360,234,0,54,72,2,36,0627324611,18,FE_2024_SeatMatrix.pdf,485,false,
2024-25,FE,06273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Un-Aided Autonomous,Un-Aided,true,288,0627337210,Electronics and Telecommunication Engg,360,234,0,54,72,2,36,0627337211,18,FE_2024_SeatMatrix.pdf,486,false,
2024-25,FE,06273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Un-Aided Autonomous,Un-Aided,true,162,0627346410,Instrumentation and Control Engineering,180,135,0,27,18,1,18,0627346411,9,FE_2024_SeatMatrix.pdf,487,false,
2024-25,FE,06273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Un-Aided Autonomous,Un-Aided,true,299,0627361210,Mechanical Engineering,360,245,0,54,61,2,36,0627361211,18,FE_2024_SeatMatrix.pdf,488,false,
2024-25,FE,06273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Un-Aided Autonomous,Un-Aided,true,288,0627391110,Computer Science and Engineering(Artificial,360,234,0,54,72,2,36,0627391111,18,FE_2024_SeatMatrix.pdf,489,false,
2024-25,FE,06273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Un-Aided Autonomous,Un-Aided,true,144,0627391210,Computer Science and Engineering(Data Science),180,117,0,27,36,1,18,0627391211,9,FE_2024_SeatMatrix.pdf,490,false,
2024-25,FE,06273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Un-Aided Autonomous,Un-Aided,true,288,0627391310,Computer Science and Engineering (Artificial,360,234,0,54,72,2,36,0627391311,18,FE_2024_SeatMatrix.pdf,491,false,
2024-25,FE,06273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Un-Aided Autonomous,Un-Aided,true,144,0627392010,Computer Science and Engineering (Internet of,180,117,0,27,36,1,18,0627392011,9,FE_2024_SeatMatrix.pdf,492,false,
2024-25,FE,06273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Un-Aided Autonomous,Un-Aided,true,144,0627392710,Computer Engineering (Software Engineering),180,117,0,27,36,1,18,0627392711,9,FE_2024_SeatMatrix.pdf,493,false,
2024-25,FE,06273,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Un-Aided Autonomous,Un-Aided,true,288,0627399510,Artificial Intelligence and Data Science,360,234,0,54,72,2,36,0627399511,18,FE_2024_SeatMatrix.pdf,494,false,
2024-25,FE,06277,"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Un-Aided Autonomous,Un-Aided,true,60,0627719110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,500,false,
2024-25,FE,06277,"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Un-Aided Autonomous,Un-Aided,true,51,0627724210,Computer Science and Engineering,60,42,0,9,9,0,6,0627724211,3,FE_2024_SeatMatrix.pdf,501,false,
2024-25,FE,06277,"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Un-Aided Autonomous,Un-Aided,true,57,0627724610,Information Technology,60,48,0,9,3,0,6,0627724611,3,FE_2024_SeatMatrix.pdf,502,false,
2024-25,FE,06277,"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Un-Aided Autonomous,Un-Aided,true,51,0627726310,Artificial Intelligence (AI) and Data Science,60,42,0,9,9,0,6,0627726311,3,FE_2024_SeatMatrix.pdf,503,false,
2024-25,FE,06277,"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Un-Aided Autonomous,Un-Aided,true,57,0627737210,Electronics and Telecommunication Engg,60,48,0,9,3,0,6,0627737211,3,FE_2024_SeatMatrix.pdf,504,false,
2024-25,FE,06277,"Dr. J. J. Magdum Charitable Trust's Dr. J.J. Magdum College of Engineering, Jaysingpur",Un-Aided Autonomous,Un-Aided,true,60,0627761210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,505,false,
2024-25,FE,06282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Un-Aided Autonomous,Un-Aided,true,96,0628224510,Computer Engineering,120,78,0,18,24,1,12,0628224511,6,FE_2024_SeatMatrix.pdf,506,false,
2024-25,FE,06282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Un-Aided Autonomous,Un-Aided,true,96,0628224610,Information Technology,120,78,0,18,24,1,12,0628224611,6,FE_2024_SeatMatrix.pdf,507,false,
2024-25,FE,06282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Un-Aided Autonomous,Un-Aided,true,54,0628229310,Electrical Engineering,60,45,0,9,6,0,6,0628229311,3,FE_2024_SeatMatrix.pdf,508,false,
2024-25,FE,06282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Un-Aided Autonomous,Un-Aided,true,96,0628237210,Electronics and Telecommunication Engg,120,78,0,18,24,1,12,0628237211,6,FE_2024_SeatMatrix.pdf,509,false,
2024-25,FE,06282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Un-Aided Autonomous,Un-Aided,true,54,0628246610,Instrumentation Engineering,60,45,0,9,6,0,6,0628246611,3,FE_2024_SeatMatrix.pdf,510,false,
2024-25,FE,06282,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Un-Aided Autonomous,Un-Aided,true,96,0628299510,Artificial Intelligence and Data Science,120,78,0,18,24,1,12,0628299511,6,FE_2024_SeatMatrix.pdf,511,false,
2024-25,FE,06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Un-Aided Autonomous,Un-Aided,true,57,0628300210,Aeronautical Engineering,60,48,0,9,3,0,6,0628300211,3,FE_2024_SeatMatrix.pdf,512,false,
2024-25,FE,06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Un-Aided Autonomous,Un-Aided,true,60,0628319110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,513,false,
2024-25,FE,06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Un-Aided Autonomous,Un-Aided,true,144,0628324210,Computer Science and Engineering,180,117,0,27,36,1,18,0628324211,9,FE_2024_SeatMatrix.pdf,514,false,
2024-25,FE,06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Un-Aided Autonomous,Un-Aided,true,48,0628326310,Artificial Intelligence (AI) and Data Science,60,39,0,9,12,0,6,0628326311,3,FE_2024_SeatMatrix.pdf,515,false,
2024-25,FE,06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Un-Aided Autonomous,Un-Aided,true,118,0628329310,Electrical Engineering,120,100,0,18,2,1,12,0628329311,6,FE_2024_SeatMatrix.pdf,516,false,
2024-25,FE,06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Un-Aided Autonomous,Un-Aided,true,29,0628350310,Food Technology,30,24,0,5,1,0,3,,0,FE_2024_SeatMatrix.pdf,517,false,
2024-25,FE,06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Un-Aided Autonomous,Un-Aided,true,120,0628361210,Mechanical Engineering,120,102,0,18,0,1,12,0628361211,6,FE_2024_SeatMatrix.pdf,518,false,
2024-25,FE,06283,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Un-Aided Autonomous,Un-Aided,true,48,0628392010,Computer Science and Engineering (Internet of,60,39,0,9,12,0,6,0628392011,3,FE_2024_SeatMatrix.pdf,519,false,
2024-25,FE,06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Un-Aided Autonomous,Un-Aided,true,60,0628419110,Civil Engineering,60,51,0,9,0,1,6,0628419111,3,FE_2024_SeatMatrix.pdf,520,false,
2024-25,FE,06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Un-Aided Autonomous,Un-Aided,true,96,0628424510,Computer Engineering,120,78,0,18,24,1,12,0628424511,6,FE_2024_SeatMatrix.pdf,521,false,
2024-25,FE,06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Un-Aided Autonomous,Un-Aided,true,48,0628424610,Information Technology,60,39,0,9,12,0,6,0628424611,3,FE_2024_SeatMatrix.pdf,522,false,
2024-25,FE,06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Un-Aided Autonomous,Un-Aided,true,60,0628429310,Electrical Engineering,60,51,0,9,0,1,6,0628429311,3,FE_2024_SeatMatrix.pdf,523,false,
2024-25,FE,06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Un-Aided Autonomous,Un-Aided,true,60,0628437210,Electronics and Telecommunication Engg,60,51,0,9,0,1,6,0628437211,3,FE_2024_SeatMatrix.pdf,524,false,
2024-25,FE,06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Un-Aided Autonomous,Un-Aided,true,60,0628461210,Mechanical Engineering,60,51,0,9,0,1,6,0628461211,3,FE_2024_SeatMatrix.pdf,525,false,
2024-25,FE,06284,"Vidya Pratishthan's Kamalnayan Bajaj Institute of Engineering & Technology, Baramati Dist.Pune",Un-Aided Autonomous,Un-Aided,true,96,0628499510,Artificial Intelligence and Data Science,120,78,0,18,24,1,12,0628499511,6,FE_2024_SeatMatrix.pdf,526,false,
2024-25,FE,06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided Autonomous,Un-Aided,true,60,0629819110,Civil Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,527,false,
2024-25,FE,06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided Autonomous,Un-Aided,true,180,0629821910,Robotics and Automation,180,153,0,27,0,2,18,0629821911,9,FE_2024_SeatMatrix.pdf,528,false,
2024-25,FE,06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided Autonomous,Un-Aided,true,169,0629824510,Computer Engineering,180,142,0,27,11,1,18,0629824511,9,FE_2024_SeatMatrix.pdf,529,false,
2024-25,FE,06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided Autonomous,Un-Aided,true,180,0629824610,Information Technology,180,153,0,27,0,2,18,0629824611,9,FE_2024_SeatMatrix.pdf,530,false,
2024-25,FE,06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided Autonomous,Un-Aided,true,120,0629829310,Electrical Engineering,120,102,0,18,0,1,12,0629829311,6,FE_2024_SeatMatrix.pdf,531,false,
2024-25,FE,06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided Autonomous,Un-Aided,true,120,0629837210,Electronics and Telecommunication Engg,120,102,0,18,0,1,12,0629837211,6,FE_2024_SeatMatrix.pdf,532,false,
2024-25,FE,06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided Autonomous,Un-Aided,true,120,0629861210,Mechanical Engineering,120,102,0,18,0,1,12,0629861211,6,FE_2024_SeatMatrix.pdf,533,false,
2024-25,FE,06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided Autonomous,Un-Aided,true,180,0629884410,Electronics and Computer Engineering,180,153,0,27,0,2,18,0629884411,9,FE_2024_SeatMatrix.pdf,534,false,
2024-25,FE,06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided Autonomous,Un-Aided,true,176,0629892110,Artificial Intelligence and Machine Learning,180,149,0,27,4,1,18,0629892111,9,FE_2024_SeatMatrix.pdf,535,false,
2024-25,FE,06298,"Zeal Education Society's Zeal College of Engineering & Reserch, Narhe, Pune",Un-Aided Autonomous,Un-Aided,true,176,0629899510,Artificial Intelligence and Data Science,180,149,0,27,4,1,18,0629899511,9,FE_2024_SeatMatrix.pdf,536,false,
2024-25,FE,06317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",Un-Aided Autonomous,Un-Aided,true,27,0631719110,Civil Engineering,30,22,0,5,3,0,3,,0,FE_2024_SeatMatrix.pdf,537,false,
2024-25,FE,06317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",Un-Aided Autonomous,Un-Aided,true,155,0631724210,Computer Science and Engineering,180,128,0,27,25,1,18,0631724211,9,FE_2024_SeatMatrix.pdf,538,false,
2024-25,FE,06317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",Un-Aided Autonomous,Un-Aided,true,57,0631729310,Electrical Engineering,60,48,0,9,3,0,6,0631729311,3,FE_2024_SeatMatrix.pdf,539,false,
2024-25,FE,06317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",Un-Aided Autonomous,Un-Aided,true,60,0631761210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,540,false,
2024-25,FE,06317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",Un-Aided Autonomous,Un-Aided,true,60,0631762410,Mechatronics Engineering,60,51,0,9,0,1,6,0631762411,3,FE_2024_SeatMatrix.pdf,541,false,
2024-25,FE,06317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",Un-Aided Autonomous,Un-Aided,true,108,0631784410,Electronics and Computer Engineering,120,90,0,18,12,1,12,0631784411,6,FE_2024_SeatMatrix.pdf,542,false,
2024-25,FE,06317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",Un-Aided Autonomous,Un-Aided,true,112,0631791610,Automation and Robotics,120,94,0,18,8,1,12,0631791611,6,FE_2024_SeatMatrix.pdf,543,false,
2024-25,FE,06317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji)",Un-Aided Autonomous,Un-Aided,true,48,0631799510,Artificial Intelligence and Data Science,60,39,0,9,12,0,6,0631799511,3,FE_2024_SeatMatrix.pdf,544,false,
2024-25,FE,06780,"D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Un-Aided Autonomous,Un-Aided,true,54,0678091210,Computer Science and Engineering(Data Science),60,45,0,9,6,0,6,0678091211,3,FE_2024_SeatMatrix.pdf,545,false,
2024-25,FE,06780,"D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Un-Aided Autonomous,Un-Aided,true,30,0678019110,Civil Engineering,30,25,0,5,0,0,3,,0,FE_2024_SeatMatrix.pdf,546,false,
2024-25,FE,06780,"D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Un-Aided Autonomous,Un-Aided,true,144,0678024210,Computer Science and Engineering,180,117,0,27,36,1,18,0678024211,9,FE_2024_SeatMatrix.pdf,547,false,
2024-25,FE,06780,"D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Un-Aided Autonomous,Un-Aided,true,60,0678029310,Electrical Engineering,60,51,0,9,0,1,6,0678029311,3,FE_2024_SeatMatrix.pdf,548,false,
2024-25,FE,06780,"D.Y.Patil Education Society's,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur.",Un-Aided Autonomous,Un-Aided,true,30,0678061210,Mechanical Engineering,30,25,0,5,0,0,3,,0,FE_2024_SeatMatrix.pdf,549,false,
2024-25,FE,14005,"Laxminarayan Innovation Technological University, Nagpur",University Autonomous,University,true,12,1400550110,Plastic and Polymer Engineering,12,8,0,4,0,0,1,1400550111,1,FE_2024_SeatMatrix.pdf,550,false,
2024-25,FE,14005,"Laxminarayan Innovation Technological University, Nagpur",University Autonomous,University,true,12,1400550310,Food Technology,12,8,0,4,0,0,1,1400550311,1,FE_2024_SeatMatrix.pdf,551,false,
2024-25,FE,14005,"Laxminarayan Innovation Technological University, Nagpur",University Autonomous,University,true,75,1400550710,Chemical Engineering,75,52,0,23,0,1,8,1400550711,4,FE_2024_SeatMatrix.pdf,552,false,
2024-25,FE,14005,"Laxminarayan Innovation Technological University, Nagpur",University Autonomous,University,true,12,1400552410,Paper and Pulp Technology,12,8,0,4,0,0,1,1400552411,1,FE_2024_SeatMatrix.pdf,553,false,
2024-25,FE,14005,"Laxminarayan Innovation Technological University, Nagpur",University Autonomous,University,true,12,1400552710,Petro Chemical Engineering,12,8,0,4,0,0,1,1400552711,1,FE_2024_SeatMatrix.pdf,554,false,
2024-25,FE,14005,"Laxminarayan Innovation Technological University, Nagpur",University Autonomous,University,true,12,1400552910,Oil Technology,12,8,0,4,0,0,1,1400552911,1,FE_2024_SeatMatrix.pdf,555,false,
2024-25,FE,14005,"Laxminarayan Innovation Technological University, Nagpur",University Autonomous,University,true,15,1400572910,Surface Coating Technology,15,10,0,5,0,0,2,1400572911,1,FE_2024_SeatMatrix.pdf,556,false,
2024-25,FE,16006,COEP Technological University,University Autonomous,University,true,75,1600619110,Civil Engineering,75,60,0,15,0,1,8,1600619111,4,FE_2024_SeatMatrix.pdf,557,false,
2024-25,FE,16006,COEP Technological University,University Autonomous,University,true,150,1600624210,Computer Science and Engineering,150,120,0,30,0,1,15,1600624211,8,FE_2024_SeatMatrix.pdf,558,false,
2024-25,FE,16006,COEP Technological University,University Autonomous,University,true,75,1600626610,Robotics and Artificial Intelligence,75,60,0,15,0,1,8,1600626611,4,FE_2024_SeatMatrix.pdf,559,false,
2024-25,FE,16006,COEP Technological University,University Autonomous,University,true,75,1600629310,Electrical Engineering,75,60,0,15,0,1,8,1600629311,4,FE_2024_SeatMatrix.pdf,560,false,
2024-25,FE,16006,COEP Technological University,University Autonomous,University,true,150,1600637210,Electronics and Telecommunication Engg,150,120,0,30,0,1,15,1600637211,8,FE_2024_SeatMatrix.pdf,561,false,
2024-25,FE,16006,COEP Technological University,University Autonomous,University,true,38,1600646410,Instrumentation and Control Engineering,38,30,0,8,0,0,4,1600646411,2,FE_2024_SeatMatrix.pdf,562,false,
2024-25,FE,16006,COEP Technological University,University Autonomous,University,true,150,1600661210,Mechanical Engineering,150,120,0,30,0,1,15,1600661211,8,FE_2024_SeatMatrix.pdf,563,false,
2024-25,FE,16006,COEP Technological University,University Autonomous,University,true,75,1600662710,Manufacturing Science and Engineering,75,60,0,15,0,1,8,1600662711,4,FE_2024_SeatMatrix.pdf,564,false,
2024-25,FE,16006,COEP Technological University,University Autonomous,University,true,75,1600669410,Metallurgy and Material Technology,75,60,0,15,0,1,8,1600669411,4,FE_2024_SeatMatrix.pdf,565,false,
2024-25,FE,16126,"Tatyasaheb Kore Institute of Engineering and Technology, Yelur",Un-Aided Autonomous,Un-Aided,true,108,1612624210,Computer Science and Engineering,120,90,0,18,12,1,12,1612624211,6,FE_2024_SeatMatrix.pdf,566,false,
2024-25,FE,16126,"Tatyasaheb Kore Institute of Engineering and Technology, Yelur",Un-Aided Autonomous,Un-Aided,true,54,1612625210,Cyber Security,60,45,0,9,6,0,6,1612625211,3,FE_2024_SeatMatrix.pdf,567,false,
2024-25,FE,16126,"Tatyasaheb Kore Institute of Engineering and Technology, Yelur",Un-Aided Autonomous,Un-Aided,true,120,1612626210,Computer Science and Business Systems,120,102,0,18,0,1,12,1612626211,6,FE_2024_SeatMatrix.pdf,568,false,
2024-25,FE,16126,"Tatyasaheb Kore Institute of Engineering and Technology, Yelur",Un-Aided Autonomous,Un-Aided,true,60,1612629310,Electrical Engineering,60,51,0,9,0,1,6,1612629311,3,FE_2024_SeatMatrix.pdf,569,false,
2024-25,FE,02021,"University Department of Chemical Technology, Aurangabad",University Department,University Department,false,10,0202150310,Food Technology,10,10,0,0,0,0,1,0202150311,1,FE_2024_SeatMatrix.pdf,570,false,
2024-25,FE,02021,"University Department of Chemical Technology, Aurangabad",University Department,University Department,false,12,0202181610,Pharmaceutical and Fine Chemical Technology,12,12,0,0,0,0,1,,0,FE_2024_SeatMatrix.pdf,571,false,
2024-25,FE,02137,"Nagnathappa Halge Engineering College, Parli, Beed",Un-Aided,Un-Aided,false,90,0213719110,Civil Engineering,90,76,0,14,0,1,9,,0,FE_2024_SeatMatrix.pdf,572,false,
2024-25,FE,02137,"Nagnathappa Halge Engineering College, Parli, Beed",Un-Aided,Un-Aided,false,60,0213724210,Computer Science and Engineering,60,51,0,9,0,1,6,0213724211,3,FE_2024_SeatMatrix.pdf,573,false,
2024-25,FE,02137,"Nagnathappa Halge Engineering College, Parli, Beed",Un-Aided,Un-Aided,false,30,0213729710,Electrical and Electronics Engineering,30,25,0,5,0,0,3,0213729711,2,FE_2024_SeatMatrix.pdf,574,false,
2024-25,FE,02137,"Nagnathappa Halge Engineering College, Parli, Beed",Un-Aided,Un-Aided,false,60,0213761210,Mechanical Engineering,60,51,0,9,0,1,6,,0,FE_2024_SeatMatrix.pdf,575,false,
2024-25,FE,02146,"Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Un-Aided,Un-Aided,false,30,0214619110,Civil Engineering,30,25,0,5,0,0,3,,0,FE_2024_SeatMatrix.pdf,576,false,
2024-25,FE,02146,"Adarsh Shikshan Prasarak Mandal's K. T. Patil College of Engineering and Technology, Osmanabad",Un-Aided,Un-Aided,false,30,0214624210,Computer Science and Engineering,30,25,0,5,0,0,3,0214624211,2,FE_2024_SeatMatrix.pdf,577,false,
