academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2025-26,FE,4,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,GOPENS,OPEN,GENERAL,STATE,I,,28216,,91.7377622,FE_2025_CAP4_MH.pdf,1,pdfplumber_text,false,false,
2025-26,FE,4,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,GNT2S,NT2,GENERAL,STATE,I,,55787,,83.2058578,FE_2025_CAP4_MH.pdf,1,pdfplumber_text,false,false,
2025-26,FE,4,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,GOBCS,OBC,GENERAL,STATE,I,,44981,,86.6751751,FE_2025_CAP4_MH.pdf,1,pdfplumber_text,false,false,
2025-26,FE,4,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,DEFOPENS,OPEN,SPECIAL,STATE,I,,27996,,91.7968608,FE_2025_CAP4_MH.pdf,1,pdfplumber_text,false,false,
2025-26,FE,4,MH,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,Government Autonomous,,STATE,GOPENS,OPEN,GENERAL,STATE,I,,13465,,96.1512986,FE_2025_CAP4_MH.pdf,1,pdfplumber_text,false,false,
2025-26,FE,4,MH,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,Government Autonomous,,STATE,GNT2S,NT2,GENERAL,STATE,I,,24489,,92.8770798,FE_2025_CAP4_MH.pdf,1,pdfplumber_text,false,false,
2025-26,FE,4,MH,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,Government Autonomous,,STATE,LOPENS,OPEN,LADIES,STATE,I,,15196,,95.6356670,FE_2025_CAP4_MH.pdf,1,pdfplumber_text,false,false,
2025-26,FE,4,MH,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,Government Autonomous,,STATE,EWS,EWS,SPECIAL,STATE,I,,25512,,92.5540912,FE_2025_CAP4_MH.pdf,1,pdfplumber_text,false,false,
2025-26,FE,4,MH,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,Government Autonomous,,STATE,GOPENS,OPEN,GENERAL,STATE,I,,25688,,92.5218400,FE_2025_CAP4_MH.pdf,1,pdfplumber_text,false,false,
2025-26,FE,4,MH,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,Government Autonomous,,STATE,GOBCS,OBC,GENERAL,STATE,I,,28160,,91.7513251,FE_2025_CAP4_MH.pdf,1,pdfplumber_text,false,false,
