academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,GOPENS,OPEN,GENERAL,STATE,I,,28591,,90.4057549,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,GSCS,SC,GENERAL,STATE,I,,45021,,84.5242070,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,GOBCS,OBC,GENERAL,STATE,I,,35751,,87.9526086,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,GSEBCS,SEBC,GENERAL,STATE,I,,97487,,63.0701676,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,LSTS,ST,LADIES,STATE,I,,145122,,34.5790896,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,LVJS,VJ,LADIES,STATE,I,,66354,,76.5404634,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,LNT2S,NT2,LADIES,STATE,I,,72774,,73.8893284,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,LSEBCS,SEBC,LADIES,STATE,I,,142686,,36.0381755,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,PWDOPENS,OPEN,SPECIAL,STATE,I,,168151,,14.0490445,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,ORPHAN,ORPHAN,SPECIAL,STATE,I,,76123,,72.6095528,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,Government Autonomous,,STATE,GOPENS,OPEN,GENERAL,STATE,VII,,38929,,86.7801974,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN;DUPLICATE_UNIQUE_KEY
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,GOPENS,OPEN,GENERAL,STATE,I,,7574,,97.4656463,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,false,
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,GOBCS,OBC,GENERAL,STATE,I,,7985,,97.3461799,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,false,
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,GSEBCS,SEBC,GENERAL,STATE,I,,18083,,93.9913601,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,false,
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,LOBCS,OBC,LADIES,STATE,I,,4153,,98.5704193,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,false,
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,LSEBCS,SEBC,LADIES,STATE,I,,21066,,92.9711565,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,false,
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,TFWS,TFWS,SPECIAL,STATE,I,,8899,,97.0497898,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,false,
2024-25,FE,2,MH,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,Government Autonomous,,STATE,EWS,EWS,SPECIAL,STATE,I,,9997,,96.7175957,FE_2024_CAP2_MH.pdf,1,pdfplumber_text,false,false,
